A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,Label,Sequence_Length
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,29,7,22,0,27,34,28,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
36,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,9,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
36,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,9,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
36,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,9,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,28,34,28,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,28,34,28,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,25,11,13,42,4,15,0,33,28,7,21,0,28,34,28,35,31,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,29,7,22,0,27,34,29,34,32,0,8,5,0,11,0,Nucleocapsid,416
33,0,0,21,10,10,32,3,12,0,30,24,6,15,0,21,27,23,29,27,0,7,4,0,11,0,Nucleocapsid,345
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
36,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,9,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,35,28,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,29,7,22,0,27,34,29,34,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
36,0,0,23,10,11,40,4,12,0,32,26,7,20,0,26,32,25,35,31,0,7,5,23,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,28,34,28,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
36,0,0,24,11,13,41,4,14,0,33,28,7,22,0,27,34,29,37,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,28,34,29,34,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,28,34,28,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,33,30,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,15,0,33,28,7,22,0,27,34,29,35,31,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,28,34,28,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,15,0,33,29,7,22,0,27,34,29,35,31,0,7,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,28,34,28,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,15,0,33,28,7,22,0,27,34,29,35,31,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,28,34,28,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,28,34,28,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,28,34,28,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,15,0,33,28,7,22,0,27,34,29,35,31,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,28,34,28,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
36,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,33,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,14,42,4,14,0,33,27,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,29,7,22,0,26,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,28,34,28,35,32,0,8,5,0,11,0,Nucleocapsid,416
36,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,36,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,28,34,29,34,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,41,4,14,0,33,28,7,22,0,27,34,29,35,32,0,9,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,28,34,28,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
36,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,33,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,15,0,33,28,7,22,0,27,34,29,35,31,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,28,34,29,34,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,15,0,33,29,7,22,0,27,34,29,35,31,0,7,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
38,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,31,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,28,34,28,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,29,7,22,0,27,34,28,35,32,0,8,5,0,11,0,Nucleocapsid,416
36,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,9,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,15,0,32,29,7,23,0,27,34,29,35,31,0,7,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,28,34,28,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,15,0,33,29,7,22,0,27,34,29,35,31,0,7,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,28,34,28,35,32,0,8,5,0,11,0,Nucleocapsid,416
36,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,28,36,32,0,9,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,28,34,28,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
35,0,0,23,11,13,42,4,14,0,33,28,7,22,0,27,33,29,34,31,0,8,5,0,11,0,Nucleocapsid,410
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
36,0,0,23,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,2,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
36,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,1,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,33,28,7,22,0,27,34,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
36,0,0,23,11,13,42,4,14,0,32,28,7,22,0,27,35,29,34,32,0,8,5,3,11,0,Nucleocapsid,416
35,0,0,23,11,13,42,4,14,0,32,28,7,22,0,27,34,29,34,31,0,8,5,0,11,0,Nucleocapsid,410
35,0,0,23,11,13,42,4,14,0,32,28,7,22,0,27,34,29,34,31,0,8,5,0,11,0,Nucleocapsid,410
35,0,0,23,11,13,42,4,14,0,32,28,7,22,0,27,34,29,34,31,0,8,5,0,11,0,Nucleocapsid,410
35,0,0,23,11,13,42,4,14,0,32,28,7,22,0,27,34,29,34,31,0,8,5,0,11,0,Nucleocapsid,410
35,0,0,23,11,13,42,4,14,0,32,28,7,22,0,26,34,29,35,31,0,8,5,0,11,0,Nucleocapsid,410
35,0,0,23,11,13,42,4,14,0,32,28,7,22,0,26,34,29,35,31,0,8,5,0,11,0,Nucleocapsid,410
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,26,35,29,36,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,31,28,7,22,0,26,35,29,36,33,0,8,5,0,11,0,Nucleocapsid,416
35,0,0,23,11,13,42,4,14,0,32,28,7,22,0,27,34,29,34,31,0,8,5,0,11,0,Nucleocapsid,410
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,26,35,29,36,32,0,8,5,0,11,0,Nucleocapsid,416
36,0,0,23,11,13,42,4,14,0,32,28,7,22,0,27,35,29,34,32,0,8,5,3,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,15,0,32,28,7,22,0,27,35,29,35,31,0,8,5,0,11,0,Nucleocapsid,416
38,0,0,23,11,13,42,4,14,0,32,29,7,22,0,26,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,26,35,29,36,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
35,0,0,23,11,13,42,4,14,0,32,28,7,22,0,27,34,29,34,31,0,8,5,0,11,0,Nucleocapsid,410
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
36,0,0,23,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,2,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
35,0,0,23,11,13,42,4,14,0,32,28,7,22,0,27,34,29,34,31,0,8,5,0,11,0,Nucleocapsid,410
35,0,0,23,11,13,42,4,14,0,32,28,7,22,0,27,34,29,34,31,0,8,5,0,11,0,Nucleocapsid,410
37,0,0,24,11,14,42,4,14,0,32,27,7,22,0,27,36,28,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
36,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,33,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
35,0,0,23,11,13,42,4,14,0,32,28,7,22,0,26,34,29,35,31,0,8,5,0,11,0,Nucleocapsid,410
35,0,0,23,11,13,42,4,14,0,32,28,7,22,0,27,34,29,34,31,0,8,5,0,11,0,Nucleocapsid,410
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
38,0,0,23,11,13,42,4,14,0,32,29,7,22,0,26,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
36,0,0,23,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,2,11,0,Nucleocapsid,416
33,0,0,22,11,13,42,4,14,0,32,27,7,22,0,27,34,29,34,31,0,8,5,4,11,0,Nucleocapsid,410
36,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,1,11,0,Nucleocapsid,416
35,0,0,23,11,13,42,4,14,0,32,28,7,22,0,27,34,29,34,31,0,8,5,0,11,0,Nucleocapsid,410
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,31,28,7,22,0,27,35,30,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,26,35,29,36,32,0,8,5,0,11,0,Nucleocapsid,416
31,0,0,22,11,13,42,4,14,0,32,26,6,22,0,27,34,28,34,31,0,8,5,9,11,0,Nucleocapsid,410
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,27,35,29,35,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,26,35,29,36,32,0,8,5,0,11,0,Nucleocapsid,416
35,0,0,23,11,13,42,4,14,0,32,28,7,22,0,27,34,29,34,31,0,8,5,0,11,0,Nucleocapsid,410
35,0,0,23,11,13,42,4,14,0,32,29,7,22,0,27,34,29,33,31,0,8,5,0,11,0,Nucleocapsid,410
35,0,0,23,11,13,42,4,14,0,32,29,7,22,0,27,34,29,33,31,0,8,5,0,11,0,Nucleocapsid,410
37,0,0,24,11,13,42,4,14,0,32,29,7,22,0,27,35,29,34,32,0,8,5,0,11,0,Nucleocapsid,416
37,0,0,24,11,13,42,4,14,0,32,28,7,22,0,26,35,29,36,32,0,8,5,0,11,0,Nucleocapsid,416
